,收盘价,开盘价,最高价,最低价,持仓量,持仓量变动,成交量,家人多头席位数,家人空头席位数,家人多头持仓量,家人空头持仓量,机构多头席位数,机构空头席位数,机构多头持仓量,机构空头持仓量,ma5,ma10,ma20,diff5_10,diff5_20,DKX,MADKX,成交量MA10,成交量放大信号,ATRMA14,ATR60D60pct,推荐止损宽度,家人净多头席位,家人净多头持仓量,机构净多头席位,机构净多头持仓量,持仓量变幅,CB_index,IV,IV_pct,趋势横截面分位数,趋势历史分位数,CB_index历史分位数
20250708,6673.9673,6670.5618,6693.0411,6640.3198,243974.0,1590.0,252308.0,1.0,-2.0,4415.0,-17.0,1.0,-2.0,179.0,-26950.0,6687.673420000001,6703.36666,6756.766894999999,-15.6932399999987,-69.09347499999785,6751.476073968254,6765.100507801588,314458.3,,1.930927852992222,2.394040828128481,4.324968681120703,-1.0,4398.0,-1.0,-26771.0,0.0065170878864141265,0.4479673900893118,,,0.8356,0.6022,0.9103
20250709,6708.2467,6685.5241,6722.5253,6660.1663,245720.0,1746.0,255930.0,1.0,-1.0,4714.0,-1764.0,1.0,-2.0,254.0,-23357.0,6679.89794,6703.03603,6766.45462,-23.13809000000037,-86.55667999999969,6746.004815396826,6763.081486785714,311791.8,,1.825752271597546,2.390292938357524,4.21604520995507,0.0,2950.0,-1.0,-23103.0,0.00710564870584405,0.4411233829191774,,,0.7808,0.5924,0.9037
20250710,6766.5031,6691.2154,6785.5408,6682.366,247641.0,1921.0,277738.0,1.0,-1.0,5692.0,-1837.0,1.0,-2.0,710.0,-22071.0,6692.271579999999,6711.983709999999,6778.737585,-19.71212999999989,-86.46600500000113,6743.238633809524,6761.149007166666,299099.1,,1.750096802099363,2.334023757680721,4.084120559780084,0.0,3855.0,-1.0,-21361.0,0.007757196910043168,0.3673587948673365,,,0.7808,0.6043,0.8627
20250711,6674.5532,6750.2717,6772.0261,6667.4265,253701.0,6060.0,315580.0,1.0,-1.0,6586.0,-1546.0,1.0,-2.0,46.0,-25849.0,6696.49988,6708.686930000001,6774.480924999999,-12.18705000000045,-77.98104499999863,6736.906695079363,6758.639327071428,300639.4,,1.705091718628744,2.334023757680721,4.039115476309465,0.0,5040.0,-1.0,-25803.0,0.023886385942507124,0.376789679941735,,,0.7671,0.5811,0.8699
20250714,6752.4701,6686.069,6774.1018,6669.5897,261182.0,7481.0,328115.0,1.0,-1.0,7212.0,-1801.0,0.0,-3.0,0.0,-23201.0,6715.148080000001,6709.72974,6775.128615,5.418340000001081,-59.98053499999878,6733.076818809526,6755.331067325397,296417.0,,1.369029840182886,2.334023757680721,3.703053597863607,0.0,5411.0,-3.0,-23201.0,0.028642862065532848,0.4175572112112088,,,0.5342,0.2776,0.8952
20250715,6661.1191,6745.1241,6779.8025,6628.489,260554.0,-628.0,320999.0,3.0,-1.0,9584.0,0.0,0.0,-3.0,0.0,-24579.0,6712.57844,6700.12593,6770.896425000001,12.45251000000007,-58.31798500000059,6724.021846587303,6750.658161873017,291619.9,,1.456664020358404,2.281836449026508,3.738500469384912,2.0,9584.0,-3.0,-24579.0,-0.0024102489311236827,0.2208602353239997,,,0.4795,0.2177,0.7432
20250716,6682.2512,6675.3951,6710.2678,6669.8617,257871.0,-2683.0,222662.0,3.0,-1.0,9586.0,0.0,0.0,-3.0,0.0,-22665.0,6707.37934,6693.63864,6757.564710000001,13.74069999999938,-50.18537000000106,6715.943595000002,6744.902412928573,284255.0,,1.42040091930459,2.257214513662924,3.677615432967515,2.0,9586.0,-3.0,-22665.0,-0.010404427019711407,0.3580422967684553,,,0.4384,0.2038,0.8413
20250717,6694.2058,6663.54,6710.1778,6637.0616,254095.0,-3776.0,252826.0,3.0,0.0,9557.0,0.0,0.0,-3.0,0.0,-23102.0,6692.919879999999,6692.595729999999,6740.004944999999,0.3241500000003725,-47.0850649999993,6708.600156746032,6738.524487865079,278103.5,,1.420028121822985,2.257214513662924,3.677242635485909,3.0,9557.0,-3.0,-23102.0,-0.014860583639977174,0.388873733480336,,,0.3699,0.1872,0.8756
20250718,6764.6431,6698.7527,6848.0761,6693.1248,271023.0,16928.0,422857.0,2.0,-1.0,9651.0,-2226.0,0.0,-3.0,0.0,-24409.0,6710.93786,6703.71887,6726.4296,7.218990000000304,-15.49174000000039,6709.784129047619,6732.77597784127,286846.7,507428.4,1.447186363896575,2.279197940548839,3.726384304445413,1.0,7425.0,-3.0,-24409.0,0.06245964364648019,0.4183457723113373,,,0.4384,0.2107,0.8962
20250721,6832.756,6771.4728,6859.4496,6771.4728,266538.0,-4485.0,317415.0,2.0,-1.0,8485.0,-2373.0,0.0,-3.0,0.0,-24531.0,6726.99504,6721.071559999999,6714.185695,5.923480000000382,12.80934499999967,6719.116759920636,6728.816952436509,296643.0,,1.405115486562095,2.279197940548839,3.684313427110934,1.0,6112.0,-3.0,-24531.0,-0.016826868964275262,0.3433707954013737,,,0.4658,0.2207,0.8288
20250722,6854.8298,6832.1019,6863.1896,6767.6039,267157.0,619.0,311551.0,2.0,-1.0,8739.0,-2431.0,0.0,-3.0,0.0,-23888.0,6765.737179999999,6739.15781,6721.262234999999,26.57936999999947,44.47494499999993,6729.794271904761,6726.648772230159,302567.3,,1.390515701702317,2.257214513662924,3.647730215365242,1.0,6308.0,-3.0,-23888.0,0.002316989635308077,0.2608703537088523,,,0.4932,0.2414,0.7506
20250723,6831.8162,6856.5805,6931.2241,6810.3533,264645.0,-2512.0,321479.0,2.0,-1.0,8563.0,-2142.0,0.0,-3.0,0.0,-26471.0,6795.65018,6751.51476,6727.275395,44.13541999999961,68.37478499999997,6741.829441507937,6726.23123484127,309122.2,,1.428522307308636,2.257214513662924,3.68573682097156,1.0,6421.0,-3.0,-26471.0,-0.0094919609287914,0.2619147390303136,,,0.5616,0.2672,0.7511
20250724,6922.3979,6834.2031,6954.5248,6820.0914,266668.0,2023.0,243634.0,2.0,-1.0,8590.0,-2017.0,0.0,-3.0,0.0,-30336.0,6841.2886,6767.104240000001,6739.543975000001,74.18435999999929,101.7446249999994,6757.687315873016,6727.676103047619,305711.8,,1.440575857307602,2.247387726074072,3.687963583381674,1.0,6573.0,-3.0,-30336.0,0.007586212068939655,0.2603746858625573,,,0.5479,0.3166,0.7472
